no,price,mark,model,year,mileage,engine_capacity,transmission,drive,hand_drive,fuel
1596,1160,toyota,ractis,2007,61000,1490,automatic,2,righthand,petrol
1597,1160,honda,acty van,1995,112300,660,manual,2,righthand,petrol
1598,1160,nissan,elgrand,2002,135000,3500,automatic,2,righthand,petrol
1599,1160,honda,fit,2009,81000,1300,automatic,2,righthand,petrol
1600,1160,honda,fit,2006,105000,1500,automatic,2,righthand,petrol
1601,1160,honda,fit,2004,134000,1300,automatic,2,righthand,petrol
1602,1160,nissan,elgrand,2005,119000,2500,automatic,2,righthand,petrol
1603,1165,toyota,ractis,2010,600000,1300,automatic,2,righthand,petrol
1604,1165,toyota,duet,2001,54760,1000,automatic,2,righthand,petrol
1605,1165,honda,fit,2010,153083,1300,automatic,2,righthand,petrol
1606,1166,mercedes-benz,b-class,2009,72788,1700,automatic,2,righthand,petrol
1607,1166,toyota,vitz,2007,34359,1300,automatic,2,righthand,petrol
1608,1166,suzuki,carry truck,2011,79000,660,manual,4,righthand,petrol
1609,1166,toyota,sienta,2007,103161,1500,automatic,2,righthand,petrol
1610,1166,toyota,raum,2003,102088,1500,automatic,2,righthand,petrol
1611,1166,toyota,cami,2001,131400,1300,automatic,2,righthand,petrol
1612,1166,toyota,passo,2011,75000,1000,automatic,2,righthand,petrol
1613,1166,toyota,brevis,2005,65421,2500,automatic,2,righthand,petrol
1614,1166,toyota,corolla spacio,2002,88000,1800,automatic,2,righthand,petrol
1615,1166,toyota,wish,2004,105000,1800,automatic,2,righthand,petrol
1616,1166,daihatsu,mira es,2012,96968,650,automatic,2,righthand,petrol
1617,1170,nissan,skyline,2005,74000,2500,automatic,2,righthand,petrol
1618,1170,honda,fit,2005,172000,1300,automatic,2,righthand,petrol
1619,1170,toyota,sienta,2005,130000,1500,automatic,2,righthand,petrol
1620,1170,toyota,sienta,2005,120000,1500,automatic,2,righthand,petrol
1621,1170,honda,fit,2007,38000,1300,automatic,2,righthand,petrol
1622,1170,toyota,voxy,2004,2000,2000,automatic,2,righthand,petrol
1623,1172,honda,acty truck,1991,82338,660,manual,2,righthand,petrol
1624,1175,toyota,vitz,2005,46854,1000,cvt,2,righthand,petrol
1625,1175,peugeot,307,2007,332926,1997,automatic,2,lhd,diesel
1626,1176,daihatsu,terios kid,2001,172570,660,manual,4,righthand,petrol
1627,1179,nissan,vanette van,2001,95931,1800,manual,2,righthand,petrol
1628,1180,mazda,premacy,2011,134500,2000,automatic,2,righthand,petrol
1629,1180,toyota,vitz,2007,62000,1290,automatic,2,righthand,petrol
1630,1180,toyota,belta,2006,56000,1290,automatic,2,righthand,petrol
1631,1180,toyota,voxy,2007,81000,2000,automatic,2,righthand,petrol
1632,1180,toyota,ist,2003,190000,1290,automatic,2,righthand,petrol
1633,1180,mitsubishi,pajero io,1999,98000,1830,automatic,4,righthand,petrol
1634,1180,toyota,corolla spacio,2003,140000,1490,automatic,2,righthand,petrol
1635,1180,toyota,corolla spacio,2002,111000,1490,automatic,2,righthand,petrol
1636,1180,nissan,cube,2010,160000,1490,automatic,2,righthand,petrol
1637,1180,nissan,cube,2010,143000,1490,automatic,2,righthand,petrol
1638,1180,toyota,noah,2007,192000,1990,automatic,2,righthand,petrol
1639,1180,toyota,ist,2005,134000,1290,automatic,2,righthand,petrol
1640,1180,toyota,vitz,2006,82000,1300,automatic,2,righthand,petrol
1641,1180,toyota,vitz,2005,71039,1000,automatic,2,righthand,petrol
1642,1180,nissan,elgrand,2005,200000,2500,automatic,2,righthand,petrol
1643,1180,nissan,x-trail,2004,194000,2000,automatic,4,righthand,petrol
1644,1180,honda,elysion,2005,94000,2400,automatic,2,righthand,petrol
1645,1180,volkswagen,polo,2004,52000,1400,automatic,2,righthand,petrol
1646,1180,mazda,demio,2009,114000,1300,automatic,2,righthand,petrol
1647,1180,bmw,3 series,2002,58600,2000,automatic,2,righthand,petrol
1648,1185,toyota,vitz,2005,112384,1300,automatic,2,righthand,petrol
1649,1185,honda,acty truck,1996,63940,660,manual,4,righthand,petrol
1650,1185,suzuki,mr wagon,2006,109198,660,automatic,2,righthand,petrol
1651,1190,mazda,premacy,2011,144700,2000,automatic,2,righthand,petrol
1652,1190,bmw,3 series,2005,31000,1990,automatic,2,righthand,petrol
1653,1190,honda,fit,2008,71000,1300,automatic,2,righthand,petrol
1654,1190,toyota,vitz,2005,86000,1000,automatic,2,righthand,petrol
1655,1190,toyota,vitz,2007,99000,1000,automatic,2,righthand,petrol
1656,1190,honda,airwave,2005,165000,1500,automatic,2,righthand,petrol
1657,1190,toyota,wish,2004,140650,1800,automatic,2,righthand,petrol
1658,1194,toyota,fun cargo,2001,138305,1300,automatic,2,righthand,petrol
1659,1194,bmw,3 series,2005,51730,2000,automatic,2,righthand,petrol
1660,1194,honda,accord,2007,58985,2000,automatic,2,righthand,petrol
1661,1194,bmw,3 series,2005,58553,2000,automatic,2,righthand,petrol
1662,1194,toyota,corolla spacio,2005,87904,1500,automatic,2,righthand,petrol
1663,1194,toyota,ist,2007,81661,1500,automatic,2,righthand,petrol
1664,1194,toyota,allex,2005,78021,1500,automatic,2,righthand,petrol
1665,1194,suzuki,wagon r,2006,95057,660,automatic,2,righthand,petrol
1666,1195,toyota,ractis,2010,68000,1300,automatic,2,righthand,petrol
1667,1198,toyota,ist,2005,119021,1300,automatic,2,righthand,petrol
1668,1198,toyota,ist,2005,55186,1300,automatic,2,righthand,petrol
1669,1198,nissan,murano,2006,96000,2490,automatic,2,righthand,petrol
1670,1199,toyota,voxy,2009,133000,2000,automatic,2,righthand,petrol
1671,1199,toyota,mark x,2006,108500,2490,automatic,2,righthand,petrol
1672,1200,nissan,otti,2013,133000,660,manual,4,righthand,petrol
1673,1200,toyota,corolla sedan,1999,124000,1490,automatic,2,righthand,petrol
1674,1200,toyota,ractis,2009,105388,1296,automatic,2,righthand,petrol
1675,1200,toyota,belta,2008,152777,1300,automatic,4,righthand,petrol
1676,1200,bmw,3 series,2005,54233,2000,automatic,2,righthand,petrol
1677,1200,nissan,march,2009,107000,1200,automatic,2,righthand,petrol
1678,1200,honda,fit,2007,174147,1300,automatic,4,righthand,petrol
1679,1200,subaru,impreza,2004,77000,1500,automatic,2,righthand,petrol
1680,1200,bmw,mini cooper,2003,79020,1590,manual,2,righthand,petrol
1681,1200,suzuki,jimny,2001,196447,660,manual,4,righthand,petrol
1682,1200,toyota,raum,2000,91300,1500,automatic,2,righthand,petrol
1683,1200,toyota,sienta,2003,105000,1500,automatic,2,righthand,petrol
1684,1200,nissan,x-trail,2005,268000,2000,automatic,4,righthand,petrol
1685,1200,toyota,ist,2005,63520,1300,automatic,2,righthand,petrol
1686,1200,nissan,elgrand,2003,152000,3500,automatic,2,righthand,petrol
1687,1200,mazda,axela,2005,186000,2000,automatic,2,righthand,petrol
1688,1200,nissan,elgrand,2003,175000,3500,automatic,2,righthand,petrol
1689,1200,honda,fit,2007,153000,1500,automatic,2,righthand,petrol
1690,1200,toyota,ipsum,2007,178000,2400,automatic,2,righthand,petrol
1691,1200,toyota,ist,2003,43180,1300,automatic,2,righthand,petrol
1692,1200,suzuki,carry truck,1997,117845,660,manual,2,righthand,petrol
1693,1200,nissan,murano,2005,129000,2500,automatic,2,righthand,petrol
1694,1200,toyota,raum,2005,100920,1500,automatic,2,righthand,petrol
1695,1200,toyota,vitz,2005,78000,1300,automatic,2,righthand,petrol
1696,1200,mazda,bongo van,2013,131700,1800,automatic,2,righthand,petrol
1697,1200,honda,acty truck,1997,91000,660,manual,4,righthand,petrol
1698,1200,honda,acty truck,1990,52500,660,manual,4,righthand,petrol
1699,1200,toyota,ist,2004,95000,1300,automatic,2,righthand,petrol
1700,1200,toyota,ist,2004,80000,1300,automatic,2,righthand,petrol
1701,1200,suzuki,wagon r,2006,72000,660,automatic,2,righthand,petrol
1702,1200,toyota,voxy,2005,59965,1990,automatic,2,righthand,petrol
1703,1204,toyota,ist,2005,69850,1300,automatic,2,righthand,petrol
1704,1204,mitsubishi,ek sport,2002,107460,660,automatic,2,righthand,petrol
1705,1204,daihatsu,move,2005,143795,660,automatic,2,righthand,petrol
1706,1204,mazda,demio,2009,94000,1300,automatic,2,righthand,petrol
1707,1204,toyota,ist,2003,195000,1300,automatic,2,righthand,petrol
1708,1204,honda,life,2005,114900,660,automatic,2,righthand,petrol
1709,1204,suzuki,lapin,2004,85310,660,automatic,2,righthand,petrol
1710,1204,honda,life,2004,111000,660,automatic,2,righthand,petrol
1711,1204,volkswagen,new beetle,2000,74700,2000,automatic,2,righthand,petrol
1712,1204,volkswagen,new beetle,2001,70100,2000,automatic,2,righthand,petrol
1713,1204,volkswagen,new beetle,2001,41900,2000,automatic,2,righthand,petrol
1714,1209,toyota,passo,2008,89497,1000,automatic,2,righthand,petrol
1715,1210,toyota,vitz,2007,58000,1290,automatic,2,righthand,petrol
1716,1210,toyota,ist,2002,103000,1490,automatic,2,righthand,petrol
1717,1210,honda,fit,2010,148000,1400,automatic,2,righthand,petrol
1718,1210,mitsubishi,colt,2006,36000,1330,automatic,2,righthand,petrol
1719,1210,daihatsu,hijet truck,1991,44000,650,manual,2,righthand,petrol
1720,1211,toyota,ist,2005,86465,1500,automatic,2,righthand,petrol
1721,1213,toyota,mark x,2007,44850,2490,automatic,2,righthand,petrol
1722,1213,mazda,bongo van,2008,155000,2000,manual,2,righthand,diesel
1723,1213,suzuki,escudo,1999,78000,2000,automatic,4,righthand,petrol
1724,1213,toyota,mark x,2006,64620,2499,automatic,2,righthand,petrol
1725,1213,toyota,corona premio,2001,83112,1762,automatic,2,righthand,petrol
1726,1213,honda,fit,2005,48754,1300,automatic,2,righthand,petrol
1727,1213,honda,fit,2007,52206,1300,automatic,2,righthand,petrol
1728,1213,honda,fit,2012,167256,1300,automatic,2,righthand,petrol
1729,1213,honda,fit,2011,623765,1300,automatic,2,righthand,petrol
1730,1213,toyota,noah,2007,74325,2000,automatic,2,righthand,petrol
1731,1213,toyota,succeed van,2005,99850,1500,automatic,2,righthand,petrol
1732,1213,mazda,biante,2009,80666,2000,automatic,2,righthand,petrol
1733,1213,toyota,ractis,2010,14757,1300,automatic,2,righthand,petrol
1734,1213,toyota,allex,2004,112912,1500,automatic,2,righthand,petrol
1735,1213,suzuki,carry truck,1999,30057,650,manual,4,righthand,petrol
1736,1213,toyota,altezza,2004,133584,1980,automatic,2,righthand,petrol
1737,1213,toyota,wish,2004,106092,1790,automatic,2,righthand,petrol
1738,1213,honda,fit,2009,129717,1300,automatic,2,righthand,petrol
1739,1213,toyota,sienta,2004,142946,1500,automatic,2,righthand,petrol
1740,1213,nissan,note,2005,91600,1500,automatic,2,righthand,petrol
1741,1213,toyota,bb,2007,54907,1300,automatic,2,righthand,petrol
1742,1213,daihatsu,atrai wagon,2000,91400,660,manual,,righthand,petrol
1743,1213,daihatsu,atrai,2000,91400,660,manual,,righthand,petrol
1744,1213,nissan,note,2010,76215,1500,automatic,2,righthand,petrol
1745,1213,daihatsu,hijet truck,1997,268873,660,manual,2,righthand,petrol
1746,1213,nissan,x-trail,2004,110077,2000,automatic,4,righthand,petrol
1747,1213,honda,zest,2008,127000,660,automatic,2,righthand,petrol
1748,1213,toyota,corolla runx,2001,179000,1500,automatic,2,righthand,petrol
1749,1213,toyota,corolla runx,2001,99900,1500,automatic,4,righthand,petrol
1750,1213,honda,fit,2009,127000,1300,automatic,2,righthand,petrol
1751,1213,toyota,ist,2003,76000,1300,automatic,2,righthand,petrol
1752,1213,mazda,rx-8,2004,115700,1300,manual,2,righthand,petrol
1753,1213,honda,fit,2005,112000,1490,automatic,2,righthand,petrol
1754,1213,subaru,r2,2005,78592,660,automatic,2,righthand,petrol
1755,1213,toyota,passo,2006,100000,1000,automatic,2,righthand,petrol
1756,1213,toyota,mark x,2005,131600,2500,automatic,2,righthand,petrol
1757,1213,toyota,mark x,2006,75600,2500,automatic,2,righthand,petrol
1758,1219,toyota,mark x,2005,61154,2500,automatic,2,righthand,petrol
1759,1220,toyota,belta,2007,86000,1290,automatic,2,righthand,petrol
1760,1220,toyota,vitz,2007,56000,1290,automatic,2,righthand,petrol
1761,1220,toyota,vitz,2009,30000,990,automatic,2,righthand,petrol
1762,1220,toyota,ist,2004,97000,1290,automatic,2,righthand,petrol
1763,1220,toyota,passo,2009,11000,990,automatic,2,righthand,petrol
1764,1220,toyota,noah,2005,89000,1990,automatic,2,righthand,petrol
1765,1220,toyota,vitz,2009,25000,990,automatic,2,righthand,petrol
1766,1220,toyota,vitz,2007,62000,1290,automatic,2,righthand,petrol
1767,1220,toyota,crown,2005,115000,2490,automatic,2,righthand,petrol
1768,1220,toyota,vitz,2007,63000,1290,automatic,2,righthand,petrol
1769,1220,toyota,vitz,2006,68000,1290,automatic,2,righthand,petrol
1770,1220,toyota,vitz,2007,107000,1290,automatic,2,righthand,petrol
1771,1220,toyota,succeed van,2004,186000,1490,automatic,2,righthand,petrol
1772,1220,toyota,mark x,2007,167000,2490,automatic,2,righthand,petrol
1773,1220,toyota,mark x,2007,66000,2490,automatic,2,righthand,petrol
1774,1220,toyota,isis,2007,116000,1990,automatic,2,righthand,petrol
1775,1220,suzuki,swift,2010,127000,1240,automatic,2,righthand,petrol
1776,1220,volkswagen,polo,2009,152000,1590,automatic,2,righthand,petrol
1777,1220,nissan,murano,2007,115000,2480,automatic,2,righthand,petrol
1778,1220,bmw,3 series,2005,35000,1990,automatic,2,righthand,petrol
1779,1220,honda,civic ferio,2001,12000,1490,automatic,2,righthand,petrol
1780,1220,nissan,note,2010,71000,1490,automatic,2,righthand,petrol
1781,1220,toyota,belta,2007,84000,1290,automatic,2,righthand,petrol
1782,1220,nissan,cube,2010,135000,1490,automatic,2,righthand,petrol
1783,1220,honda,step wgn,2009,97000,1990,automatic,2,righthand,petrol
1784,1220,nissan,serena,2009,129000,1990,automatic,2,righthand,petrol
1785,1220,toyota,noah,2004,86000,1990,automatic,2,righthand,petrol
1786,1220,toyota,ist,2003,65000,1290,automatic,2,righthand,petrol
1787,1220,suzuki,sx4,2009,171000,1990,automatic,4,righthand,petrol
1788,1220,honda,mdx,2003,123000,3470,automatic,4,righthand,petrol
1789,1220,toyota,voltz,2004,129000,1790,automatic,2,righthand,petrol
1790,1220,toyota,belta,2006,62000,1290,automatic,2,righthand,petrol
1791,1220,subaru,legacy,2010,113000,2450,automatic,4,righthand,petrol
1792,1220,toyota,voxy,2008,119000,1980,automatic,2,righthand,petrol
1793,1220,mitsubishi,galant fortis,2009,132000,1990,automatic,2,righthand,petrol
1794,1220,mitsubishi,galant fortis,2009,150000,1990,automatic,2,righthand,petrol
1795,1220,nissan,skyline,2009,257000,3690,automatic,2,righthand,petrol
1796,1220,daihatsu,terios kid,1999,50000,660,automatic,4,righthand,petrol
1797,1220,subaru,legacy touring wagon,2007,117000,2000,automatic,4,righthand,petrol
1798,1220,toyota,gaia,1999,162000,2000,automatic,2,righthand,petrol
1799,1220,volkswagen,polo,2007,66000,1400,automatic,2,righthand,petrol
1800,1220,toyota,noah,2005,76000,2000,automatic,2,righthand,petrol
1801,1220,toyota,sienta,2007,47000,1500,automatic,2,righthand,petrol
1802,1220,volkswagen,golf,2005,72000,2000,automatic,2,righthand,petrol
1803,1220,volkswagen,polo,2008,85000,1400,automatic,2,righthand,petrol
1804,1222,toyota,sienta,2007,137432,1500,automatic,2,righthand,petrol
1805,1222,nissan,tiida,2009,75000,1500,automatic,2,righthand,petrol
1806,1222,toyota,passo,2005,73190,1300,automatic,2,righthand,petrol
1807,1222,toyota,brevis,2003,65608,2500,automatic,2,righthand,petrol
1808,1222,toyota,brevis,2004,47924,2500,automatic,2,righthand,petrol
1809,1222,toyota,passo,2010,59004,1000,automatic,2,righthand,petrol
1810,1222,toyota,wish,2006,172254,1800,automatic,2,righthand,petrol
1811,1222,toyota,wish,2007,129000,1800,automatic,2,righthand,petrol
1812,1229,toyota,sienta,2010,28698,1500,automatic,2,righthand,petrol
1813,1230,toyota,vitz,2009,4305,1000,automatic,2,righthand,petrol
1814,1230,volkswagen,polo,2007,86000,1600,automatic,2,righthand,petrol
1815,1230,honda,fit,2004,84000,1300,automatic,2,righthand,petrol
1816,1230,honda,fit,2007,85000,1500,automatic,2,righthand,petrol
1817,1230,honda,fit,2003,103000,1300,automatic,2,righthand,petrol
1818,1230,honda,fit,2005,160000,1300,automatic,2,righthand,petrol
1819,1230,honda,fit,2007,99000,1300,automatic,2,righthand,petrol
1820,1230,honda,fit,2003,50000,1300,automatic,2,righthand,petrol
1821,1230,honda,fit,2003,98000,1500,automatic,2,righthand,petrol
1822,1230,honda,fit,2003,81000,1300,automatic,2,righthand,petrol
1823,1230,honda,fit,2007,106000,1300,automatic,2,righthand,petrol
1824,1230,honda,fit,2003,43000,1300,automatic,2,righthand,petrol
1825,1232,toyota,ractis,2009,103000,1300,automatic,2,righthand,petrol
1826,1232,toyota,alphard,2002,177935,2400,automatic,2,righthand,petrol
1827,1236,nissan,cube,2003,55500,1400,automatic,4,righthand,petrol
1828,1240,mazda,verisa,2009,71000,1500,automatic,2,righthand,petrol
1829,1240,toyota,regius wagon,1999,98125,2700,automatic,2,righthand,petrol
1830,1240,bmw,3 series,2004,30000,2200,automatic,2,righthand,petrol
1831,1240,honda,fit,2007,61000,1300,automatic,2,righthand,petrol
1832,1240,honda,fit,2005,109000,1300,automatic,2,righthand,petrol
1833,1240,honda,fit,2006,126000,1300,automatic,2,righthand,petrol
1834,1240,honda,fit,2002,128000,1500,automatic,2,righthand,petrol
1835,1240,honda,fit,2003,78000,1300,automatic,2,righthand,petrol
1836,1240,honda,fit,2003,81000,1500,automatic,2,righthand,petrol
1837,1240,toyota,sienta,2007,102000,1500,automatic,2,righthand,petrol
1838,1240,toyota,sienta,2005,85000,1500,automatic,2,righthand,petrol
1839,1240,toyota,sienta,2005,131000,1500,automatic,2,righthand,petrol
1840,1240,honda,fit,2005,68000,1300,automatic,2,righthand,petrol
1841,1240,honda,fit,2004,167000,1300,automatic,2,righthand,petrol
1842,1240,honda,fit,2004,47000,1300,automatic,2,righthand,petrol
1843,1240,toyota,ist,2004,121621,1300,automatic,2,righthand,petrol
1844,1241,toyota,sienta,2007,145654,1500,automatic,2,righthand,petrol
1845,1241,subaru,outback,2003,84854,3000,automatic,2,righthand,petrol
1846,1241,mazda,verisa,2011,83885,1500,automatic,2,righthand,petrol
1847,1241,toyota,allex,2001,85547,1500,automatic,2,righthand,petrol
1848,1241,toyota,vitz,2005,89000,1300,automatic,2,righthand,petrol
1849,1241,toyota,allion,2003,72867,1500,automatic,2,righthand,petrol
1850,1241,daihatsu,terios,2001,66445,1300,automatic,2,righthand,petrol
1851,1241,toyota,avensis,2003,58000,2000,automatic,2,righthand,petrol
1852,1241,honda,hr-v,2001,181000,1600,automatic,4,righthand,petrol
1853,1245,toyota,alphard,2007,156341,2990,automatic,2,righthand,petrol
1854,1250,bmw,3 series,2005,73230,2000,automatic,2,righthand,petrol
1855,1250,toyota,isis,2005,109000,1800,automatic,2,righthand,petrol
1856,1250,suzuki,swift,2011,145262,1200,automatic,4,righthand,petrol
1857,1250,daihatsu,mira es,2013,175262,660,automatic,2,righthand,petrol
1858,1250,toyota,vitz,2011,134000,1000,automatic,2,righthand,petrol
1859,1250,honda,fit,2008,103000,1300,automatic,2,righthand,petrol
1860,1250,toyota,ist,2005,77155,1500,automatic,2,righthand,petrol
1861,1250,nissan,bluebird sylphy,2011,118000,2000,automatic,2,righthand,petrol
1862,1250,volkswagen,polo,2007,76000,1600,automatic,2,righthand,petrol
1863,1250,volkswagen,polo,2008,65000,1600,automatic,2,righthand,petrol
1864,1250,nissan,clipper van,2013,151260,660,automatic,4,righthand,petrol
1865,1250,toyota,sienta,2005,163000,1500,automatic,2,righthand,petrol
1866,1250,honda,fit hybrid,2011,65000,1300,automatic,2,righthand,petrol
1867,1250,toyota,alphard g,2003,77100,2400,automatic,2,righthand,petrol
1868,1250,toyota,alphard,2003,77100,2400,automatic,2,righthand,petrol
1869,1250,toyota,allion,2002,148000,1800,automatic,2,righthand,petrol
1870,1250,toyota,ractis,2011,127000,1300,automatic,2,righthand,petrol
1871,1250,toyota,voxy,2004,105000,2000,automatic,2,righthand,petrol
1872,1250,toyota,sienta,2005,79000,1500,automatic,2,righthand,petrol
1873,1250,subaru,forester,2004,112000,2000,automatic,4,righthand,petrol
1874,1255,toyota,alphard,2003,96984,2400,automatic,2,righthand,petrol
1875,1258,toyota,wish,2007,106569,1800,automatic,2,righthand,petrol
1876,1260,mitsubishi,pajero mini,1995,102650,660,automatic,4,righthand,petrol
1877,1260,suzuki,swift,2005,55607,1300,automatic,2,righthand,petrol
1878,1260,suzuki,swift,2007,83000,1200,cvt,2,righthand,petrol
1879,1260,honda,fit,2003,90723,1300,automatic,2,righthand,petrol
1880,1260,mazda,demio,2009,67136,1300,automatic,2,righthand,petrol
1881,1260,honda,fit,2006,76759,1300,automatic,2,righthand,petrol
1882,1260,daihatsu,mira es,2013,167933,660,automatic,2,righthand,petrol
1883,1260,toyota,fun cargo,2003,105759,1300,automatic,2,righthand,petrol
1884,1260,toyota,passo,2009,76221,1300,automatic,2,righthand,petrol
1885,1260,toyota,passo,2007,86884,1300,automatic,2,righthand,petrol
1886,1260,toyota,passo,2007,77436,1300,automatic,2,righthand,petrol
1887,1260,toyota,passo,2009,87720,1300,automatic,2,righthand,petrol
1888,1260,honda,fit,2004,49667,1300,automatic,2,righthand,petrol
1889,1260,honda,fit,2005,78084,1300,automatic,2,righthand,petrol
1890,1260,toyota,platz,2005,47914,1500,automatic,2,righthand,petrol
1891,1260,toyota,mark x,2004,67000,2500,automatic,2,righthand,petrol
1892,1260,suzuki,swift,2006,124000,1500,automatic,2,righthand,petrol
1893,1260,subaru,sambar truck,2001,54300,660,manual,4,righthand,petrol
1894,1260,toyota,ractis,2007,50000,1490,automatic,2,righthand,petrol
1895,1260,toyota,mark ii,2001,108000,2000,automatic,2,righthand,petrol
1896,1260,honda,stream,2008,114000,1990,automatic,2,righthand,petrol
1897,1260,suzuki,alto,2010,23700,660,automatic,2,righthand,petrol
1898,1262,toyota,noah,2007,170000,2000,automatic,2,righthand,petrol
1899,1262,toyota,noah,2005,63000,2000,automatic,2,righthand,petrol
1900,1263,toyota,raum,2007,87018,1500,automatic,2,righthand,petrol
1901,1265,toyota,ractis,2008,79000,1500,automatic,2,righthand,petrol
1902,1265,bmw,3 series,2006,43540,2000,automatic,2,righthand,petrol
1903,1267,toyota,bb,2007,130357,1290,automatic,2,righthand,petrol
1904,1269,toyota,crown,2004,131491,2500,automatic,2,righthand,petrol
1905,1269,daihatsu,hijet cargo,2006,150000,660,manual,2,righthand,petrol
1906,1269,toyota,sienta,2007,97974,1500,automatic,2,righthand,petrol
1907,1269,toyota,sienta,2007,120958,1500,automatic,2,righthand,petrol
1908,1269,toyota,wish,2006,94132,1800,automatic,2,righthand,petrol
1909,1269,toyota,raum,2005,84673,1500,automatic,2,righthand,petrol
1910,1269,toyota,raum,2004,133637,1500,automatic,2,righthand,petrol
1911,1269,toyota,sienta,2006,91908,1500,automatic,2,righthand,petrol
1912,1269,toyota,sienta,2006,52488,1500,automatic,2,righthand,petrol
1913,1269,toyota,noah,2005,85957,2000,automatic,2,righthand,petrol
1914,1270,nissan,cube,2010,104000,1490,automatic,2,righthand,petrol
1915,1270,nissan,tiida,2010,115000,1490,automatic,2,righthand,petrol
1916,1270,toyota,wish,2003,81000,1790,automatic,2,righthand,petrol
1917,1270,toyota,ist,2004,63000,1290,automatic,2,righthand,petrol
1918,1270,toyota,corolla spacio,2005,133000,1490,automatic,2,righthand,petrol
1919,1270,toyota,corolla spacio,2003,64000,1490,automatic,2,righthand,petrol
1920,1270,toyota,vitz,2009,80000,1290,automatic,2,righthand,petrol
1921,1270,toyota,corolla sedan,2000,51000,1490,automatic,2,righthand,petrol
1922,1270,toyota,belta,2007,111000,1290,automatic,2,righthand,petrol
1923,1270,bmw,1 series,2006,68000,1600,automatic,2,righthand,petrol
1924,1270,mazda,demio,2006,175000,1500,automatic,2,righthand,petrol
1925,1270,toyota,noah,2009,127619,2000,automatic,2,righthand,petrol
1926,1270,toyota,sienta,2005,85000,1500,automatic,2,righthand,petrol
1927,1272,nissan,bluebird sylphy,2006,122000,2000,automatic,2,righthand,petrol
1928,1278,toyota,corolla rumion,2010,108585,1500,automatic,2,righthand,petrol
1929,1278,subaru,sambar,1999,125617,650,automatic,2,righthand,petrol
1930,1278,toyota,sienta,2007,98720,1500,automatic,2,righthand,petrol
1931,1278,toyota,corolla spacio,2005,117000,1500,automatic,2,righthand,petrol
1932,1280,mazda,atenza,2005,111000,2300,automatic,2,righthand,petrol
1933,1280,volkswagen,polo,2007,41000,1600,automatic,2,righthand,petrol
1934,1280,toyota,sienta,2005,140000,1500,automatic,2,righthand,petrol
1935,1280,bmw,1 series,2004,63000,1600,automatic,2,righthand,petrol
1936,1280,mazda,demio,2009,10200,1300,automatic,2,righthand,petrol
1937,1280,toyota,alphard,2004,104822,2400,automatic,2,righthand,petrol
1938,1280,subaru,sambar truck,1996,61900,660,manual,4,righthand,petrol
1939,1283,toyota,passo,2007,77000,1000,automatic,2,righthand,petrol
1940,1287,toyota,townace noah,1998,70000,1990,automatic,2,righthand,petrol
1941,1288,toyota,noah,2002,69328,2000,automatic,2,righthand,petrol
1942,1288,bmw,3 series,2007,50681,2000,automatic,2,righthand,petrol
1943,1288,toyota,sienta,2007,109260,1500,automatic,2,righthand,petrol
1944,1288,nissan,murano,2006,76740,2480,automatic,2,righthand,petrol
1945,1288,toyota,premio,2002,49845,1500,automatic,2,righthand,petrol
1946,1288,toyota,corolla runx,2003,49349,1500,automatic,2,righthand,petrol
1947,1288,toyota,allion,2005,16595,1800,automatic,2,righthand,petrol
1948,1288,toyota,voltz,2002,64242,1800,automatic,2,righthand,petrol
1949,1290,toyota,corolla spacio,2003,55000,1490,automatic,2,righthand,petrol
1950,1290,toyota,ist,2003,8000,1290,automatic,2,righthand,petrol
1951,1290,mazda,bongo van,2014,102202,1800,automatic,2,righthand,petrol
1952,1290,toyota,passo,2006,84000,1300,automatic,2,righthand,petrol
1953,1290,toyota,wish,2003,75000,1800,automatic,2,righthand,petrol
1954,1290,toyota,ipsum,1999,168000,2000,automatic,2,righthand,petrol
1955,1290,volkswagen,polo,2007,58000,1400,automatic,2,righthand,petrol
1956,1290,toyota,ractis,2011,43000,1300,automatic,2,righthand,petrol
1957,1290,subaru,sambar truck,1990,55000,660,manual,4,righthand,petrol
1958,1290,nissan,elgrand,2003,72000,3490,automatic,2,righthand,petrol
1959,1290,honda,freed,2008,153000,1500,automatic,2,righthand,petrol
1960,1297,subaru,impreza,2007,108852,1500,automatic,2,righthand,petrol
1961,1297,toyota,sienta,2006,104071,1500,automatic,2,righthand,petrol
1962,1297,toyota,belta,2006,122100,1300,automatic,2,righthand,petrol
1963,1299,subaru,sambar truck,2002,82600,660,manual,4,righthand,petrol
1964,1300,nissan,bluebird sylphy,2010,36000,2000,automatic,2,righthand,petrol
1965,1300,mitsubishi,outlander,2007,203000,2400,automatic,4,righthand,petrol
1966,1300,toyota,belta,2007,51000,1290,automatic,2,righthand,petrol
1967,1300,toyota,ist,2005,34000,1290,automatic,2,righthand,petrol
1968,1300,toyota,ractis,2009,116417,1300,automatic,2,righthand,petrol
1969,1300,honda,cr-v,2003,91681,2000,automatic,4,righthand,petrol
1970,1300,suzuki,sx4,2008,134000,1500,automatic,2,righthand,petrol
1971,1300,toyota,opa,2001,119319,1800,automatic,2,righthand,petrol
1972,1300,subaru,legacy b4,2003,124950,2000,automatic,4,righthand,petrol
1973,1300,mazda,carol,2013,155778,660,automatic,2,righthand,petrol
1974,1300,toyota,ractis,2011,144400,1300,automatic,2,righthand,petrol
